,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
909,NIFTY_07-03-2019_15:25.csv,11058.05,2.2082257083304246,"11100.0,11150.0,11200.0,11300.0,","11000.0,11050.0,10900.0,10800.0,","-17300.0,-5100.0,-2200.0,-500.0,","-30100.0,-31500.0,-8600.0,-5500.0,","11100.0,11150.0,11050.0,11000.0,","11000.0,10900.0,10600.0,10500.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
910,NIFTY_07-03-2019_15:32.csv,11054.05,2.2177903096354497,"11100.0,11150.0,11200.0,11300.0,","11000.0,11050.0,10900.0,10800.0,","-17300.0,-5100.0,-2200.0,-500.0,","-30100.0,-63100.0,-8600.0,-5500.0,","11100.0,11150.0,11050.0,11000.0,","11000.0,10900.0,11100.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
911,NIFTY_08-03-2019_09:00.csv,11058.2,2.328899298473676,"11100.0,11150.0,11200.0,11300.0,","11000.0,11050.0,10900.0,10800.0,","-17300.0,-5100.0,-2200.0,-500.0,","-30100.0,-63100.0,-8600.0,-5500.0,","11100.0,11150.0,11050.0,11000.0,","11000.0,11050.0,11100.0,11200.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
912,NIFTY_08-03-2019_09:30.csv,11037.1,1.1020341320461988,"11100.0,11200.0,11300.0,11050.0,","11000.0,10900.0,10800.0,10700.0,","-45.25,-67.11,-82.69,-34.65,","14.3,10.81,4.0,-8.39,","11100.0,11000.0,11000.0,10900.0,","11400.0,11600.0,9100.0,11350.0,","60.52,74.98,85.66,52.33,","54.22,64.88,73.24,79.27,"
913,NIFTY_08-03-2019_10:00.csv,11013.45,1.0622293596398154,"11100.0,11200.0,11300.0,11050.0,","11000.0,10900.0,10800.0,10700.0,","-75.64,-104.35,-111.11,-59.67,","24.25,19.37,8.97,-7.64,","11100.0,11000.0,11000.0,10900.0,","11600.0,11850.0,10400.0,11150.0,","63.91,77.19,86.58,56.29,","51.56,62.78,71.85,78.54,"
914,NIFTY_08-03-2019_10:30.csv,11031.45,1.0453390890067515,"11100.0,11200.0,11050.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","-58.02,-88.0,-45.88,-111.11,","18.31,8.63,-7.76,-28.1,","11100.0,11000.0,11000.0,10900.0,","11600.0,9100.0,9100.0,11350.0,","61.11,75.11,53.21,85.63,","53.56,64.62,73.55,79.99,"
915,NIFTY_08-03-2019_11:00.csv,11019.7,1.082397287998381,"11100.0,11200.0,11050.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","-68.42,-95.83,-54.96,-111.11,","20.28,9.14,-12.82,-34.78,","11100.0,11000.0,11000.0,10900.0,","11600.0,9100.0,12550.0,12300.0,","62.81,76.36,55.18,86.58,","52.36,64.22,73.66,80.05,"
916,NIFTY_08-03-2019_11:30.csv,11038.05,1.1560164613209452,"11100.0,11200.0,11050.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","-39.51,-56.67,-32.34,-69.64,","9.19,-7.27,-34.01,-51.96,","11100.0,11200.0,11000.0,10900.0,","11500.0,11600.0,12550.0,12300.0,","60.14,74.22,52.12,84.86,","54.4,65.88,75.01,80.95,"
917,NIFTY_08-03-2019_12:00.csv,11034.0,1.1646630011737815,"11100.0,11200.0,11050.0,11300.0,","11000.0,10900.0,10800.0,10700.0,","-48.41,-67.11,-39.24,-72.73,","12.1,-2.74,-35.38,-56.57,","11100.0,11200.0,11000.0,10900.0,","11500.0,10800.0,12550.0,12300.0,","60.98,74.98,52.87,85.33,","54.0,65.4,74.63,80.93,"
918,NIFTY_08-03-2019_12:30.csv,11035.65,1.1676327213639561,"11100.0,11200.0,11300.0,11050.0,","11000.0,10900.0,10800.0,10700.0,","-41.05,-56.67,-55.74,-33.55,","10.37,-5.87,-33.33,-53.47,","11100.0,11200.0,11000.0,10900.0,","10800.0,11600.0,12550.0,12300.0,","60.5,74.53,84.94,52.54,","54.21,65.84,75.05,81.08,"
