,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
457,ESCORTS_24-01-2019_14:00.csv,718.35,0.5226811103588355,"760.0,740.0,780.0,800.0,","700.0,660.0,680.0,640.0,","-42.0,-45.56,-20.97,-14.29,","33.51,33.33,30.77,nan,","780.0,740.0,400.0,540.0,","700.0,620.0,700.0,720.0,","70.67,61.96,76.39,82.39,","59.79,77.08,69.88,100.0,"
458,ESCORTS_24-01-2019_14:30.csv,718.5,0.5184426229508197,"740.0,760.0,780.0,800.0,","700.0,660.0,680.0,640.0,","-33.67,-39.22,-22.95,-11.11,","24.56,33.33,30.77,-66.67,","780.0,740.0,400.0,540.0,","700.0,620.0,700.0,720.0,","61.42,70.6,76.8,81.64,","60.51,77.01,69.82,88.7,"
459,ESCORTS_24-01-2019_15:00.csv,715.1,0.5277207392197125,"740.0,760.0,780.0,800.0,","700.0,660.0,680.0,640.0,","-53.22,-49.47,-20.97,-33.33,","33.51,15.79,30.0,-66.67,","780.0,740.0,400.0,540.0,","700.0,620.0,700.0,720.0,","64.0,72.26,77.73,82.74,","58.4,77.23,68.49,87.81,"
460,ESCORTS_24-01-2019_15:25.csv,715.2,0.5321597833446174,"740.0,760.0,780.0,720.0,","700.0,660.0,680.0,640.0,","-63.75,-67.06,-36.36,-54.45,","28.33,-6.67,22.22,-66.67,","780.0,740.0,400.0,540.0,","700.0,620.0,720.0,700.0,","63.69,72.37,77.61,52.93,","59.08,79.51,69.3,88.58,"
461,ESCORTS_24-01-2019_15:32.csv,715.0,0.5479265805574439,"740.0,760.0,780.0,720.0,","700.0,660.0,680.0,640.0,","-61.73,-54.35,-44.23,-58.25,","26.29,-6.67,25.0,-66.67,","780.0,740.0,700.0,400.0,","700.0,760.0,720.0,740.0,","63.56,72.03,78.16,52.95,","58.88,79.3,69.63,88.42,"
462,ESCORTS_24-01-2019_16:57.csv,715.0,0.5479265805574439,"740.0,760.0,780.0,720.0,","700.0,660.0,680.0,640.0,","-61.73,-54.35,-44.23,-58.25,","26.29,-6.67,25.0,-66.67,","780.0,740.0,700.0,400.0,","700.0,760.0,720.0,740.0,","63.56,72.03,78.16,52.95,","58.88,79.3,69.63,88.42,"
463,ESCORTS_24-01-2019_17:00.csv,715.0,0.5479265805574439,"740.0,760.0,780.0,720.0,","700.0,660.0,680.0,640.0,","-61.73,-54.35,-44.23,-58.25,","26.29,-6.67,25.0,-66.67,","780.0,740.0,700.0,400.0,","700.0,760.0,720.0,740.0,","63.56,72.03,78.16,52.95,","58.88,79.3,69.63,88.42,"
464,ESCORTS_25-01-2019_09:00.csv,715.0,0.5517477724468814,"740.0,760.0,780.0,720.0,","700.0,660.0,680.0,640.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","400.0,720.0,400.0,720.0,","400.0,840.0,400.0,840.0,","63.58,71.75,78.03,53.01,","59.21,79.57,69.81,88.63,"
465,ESCORTS_25-01-2019_09:30.csv,720.45,0.5409395973154363,"740.0,760.0,780.0,800.0,","700.0,720.0,660.0,680.0,","16.58,17.92,3.45,nan,","-11.76,-18.6,nan,-16.0,","740.0,720.0,720.0,540.0,","400.0,860.0,700.0,860.0,","60.12,68.43,75.05,100.0,","60.51,50.25,100.0,70.24,"
466,ESCORTS_25-01-2019_10:00.csv,713.3,0.5346666666666666,"740.0,760.0,720.0,780.0,","700.0,660.0,680.0,640.0,","-11.81,-17.57,-2.21,-12.0,","4.52,5.26,10.31,nan,","720.0,740.0,680.0,400.0,","780.0,700.0,700.0,720.0,","63.75,71.94,53.68,76.62,","57.32,76.31,67.24,100.0,"
467,ESCORTS_25-01-2019_10:30.csv,718.35,0.5236194278110445,"740.0,760.0,720.0,780.0,","700.0,660.0,680.0,640.0,","4.17,2.25,10.32,-5.66,","-28.38,0.0,-29.85,nan,","720.0,740.0,680.0,400.0,","780.0,800.0,700.0,740.0,","61.12,69.71,50.95,75.04,","60.29,78.08,70.7,100.0,"
468,ESCORTS_25-01-2019_11:00.csv,722.35,0.5352862849533955,"740.0,760.0,780.0,800.0,","700.0,720.0,660.0,680.0,","13.9,4.4,-7.69,-7.14,","-47.29,-37.31,0.0,-33.85,","720.0,740.0,720.0,680.0,","780.0,700.0,700.0,740.0,","59.4,68.32,75.04,80.41,","62.77,51.41,77.9,71.87,"
469,ESCORTS_25-01-2019_11:30.csv,717.45,0.535904255319149,"740.0,760.0,720.0,780.0,","700.0,660.0,680.0,640.0,","-6.62,-11.54,5.44,-21.74,","-21.79,0.0,-24.29,nan,","720.0,740.0,720.0,680.0,","780.0,700.0,700.0,740.0,","62.35,71.19,51.48,77.62,","59.94,77.05,69.44,100.0,"
